100 ; Joint.topo.sh ; 1.0137912133333333
101 ; Weights.topo.sh ; 2.5224081733333334
102 ; Joint.topo.sh ; 1.0137912133333333
103 ; Weights.topo.sh ; 2.2705901733333334
